id,geoname_id,extra,alternate_name,extra1,extra2,extra3,extra4,extra5,extra6
8435213,4720039,fr,Port Arthur,,,,,,
11335252,4720039,hy,Պորտ-Արտուր,,,,,,
11335253,4720039,uk,Порт-Артур,,,,,,
11335254,4720039,ur,پورٹ آرتھر، ٹیکساس,,,,,,
13814247,4720039,unlc,USPOA,,,,,,
15342607,4720039,wkdt,Q45400,,,,,,
2763285,4720060,post,78578,,,,,,
3003875,4720060,link,https://en.wikipedia.org/wiki/Port_Isabel%2C_Texas,,,,,,
11543007,4720060,ar,بورت إيزابيل,,,,,,
11543008,4720060,fa,پورت ایزابل، تگزاس,,,,,,
11543009,4720060,sr,Порт Изабел,,,,,,
13814077,4720060,unlc,USPIS,,,,,,
15240771,4720060,wkdt,Q982504,,,,,,
2762951,4720067,post,77979,,,,,,
5710788,4720067,link,https://en.wikipedia.org/wiki/Port_Lavaca%2C_Texas,,,,,,
11463948,4720067,ar,بورت لافاكا,,,,,,
11463949,4720067,fa,پورت لاواکا، تگزاس,,,,,,
11463950,4720067,ja,ポートラバカ,,,,,,
11463951,4720067,sr,Порт Лавака,,,,,,
11463952,4720067,zh,拉瓦卡港,,,,,,
13634147,4720067,en,Lavaca,,,,1,,
13634148,4720067,link,https://tshaonline.org/handbook/online/articles/hep07,,,,,,
13814169,4720067,unlc,USPLV,,,,,,
2762851,4720072,post,77651,,,,,,
3003877,4720072,link,https://en.wikipedia.org/wiki/Port_Neches%2C_Texas,,,,,,
12324809,4720072,,Grigsby's Bluff,,,,,,
12575892,4720072,,Grigsby Bluff,,,,,,
13085120,4720072,en,Port Neches,1,,,,,
13814260,4720072,unlc,USPON,,,,,,
2763187,4720131,post,78374,,,,,,
3003881,4720131,link,https://en.wikipedia.org/wiki/Portland%2C_Texas,,,,,,
3045001,4720131,ru,Портленд,,,,,,
11591059,4720131,ar,بورتلاند,,,,,,
11591060,4720131,fa,پورتلند، تگزاس,,,,,,
11591061,4720131,sr,Портланд,,,,,,
11591062,4720131,ur,پورٹلینڈ، ٹیکساس,,,,,,
13805456,4720131,unlc,USDTP,,,,,,
14985906,4720131,wkdt,Q980152,,,,,,
2761665,4720743,post,75407,,,,,,
3003898,4720743,link,https://en.wikipedia.org/wiki/Princeton%2C_Texas,,,,,,
3045002,4720743,ru,Принстон,,,,,,
11574905,4720743,ar,برينستون,,,,,,
11574906,4720743,fa,پرینستون، تگزاس,,,,,,
11574907,4720743,ml,പ്രിൻസ്ടൺ,,,,,,
11574908,4720743,sr,Принстон,,,,,,
11574909,4720743,ur,پرنسٹن، ٹیکساس,,,,,,
13817273,4720743,unlc,USTPX,,,,,,
14845451,4720743,wkdt,Q620301,,,,,,
2763286,4720789,post,78579,,,,,,
3003899,4720789,link,https://en.wikipedia.org/wiki/Progreso%2C_Texas,,,,,,
13814345,4720789,unlc,USPRG,,,,,,
15268733,4720789,wkdt,Q601321,,,,,,
2761464,4720833,post,75078,,,,,,
3003901,4720833,link,https://en.wikipedia.org/wiki/Prosper%2C_Texas,,,,,,
13814915,4720833,unlc,USQPX,,,,,,
14977123,4720833,wkdt,Q620305,,,,,,
3003940,4722231,link,https://en.wikipedia.org/wiki/Rendon%2C_Texas,,,,,,
15778340,4722231,wkdt,Q970214,,,,,,
1615432,4722625,en,Richardson,1,,,,,
2761465,4722625,post,75080,,,,,,
2761466,4722625,post,75081,,,,,,
2761467,4722625,post,75082,,,,,,
2761468,4722625,post,75083,,,,,,
2761469,4722625,post,75085,,,,,,
3003948,4722625,link,https://en.wikipedia.org/wiki/Richardson%2C_Texas,,,,,,
3045005,4722625,ru,Ричардсон,,,,,,
8212609,4722625,sr,Ричардсон,,,,,,
8212610,4722625,lt,Ričardsonas,,,,,,
8212611,4722625,pnb,رچرڈسن,,,,,,
8212612,4722625,ja,リチャードソン,,,,,,
8212613,4722625,ml,റിച്ചാർഡ്സൺ,,,,,,
8212614,4722625,ar,ريتشاردسون,,,,,,
8212615,4722625,fa,ریچاردسون، تگزاس,,,,,,
8212616,4722625,ko,리처드슨,,,,,,
11335264,4722625,uk,Річардсон,,,,,,
13815375,4722625,unlc,USRIN,,,,,,
3003950,4722668,link,https://en.wikipedia.org/wiki/Richland_Hills%2C_Texas,,,,,,
15708306,4722668,wkdt,Q969867,,,,,,
2762678,4722684,post,77406,,,,,,
2762731,4722684,post,77469,,,,,,
3003952,4722684,link,https://en.wikipedia.org/wiki/Richmond%2C_Texas,,,,,,
3045007,4722684,ru,Ричмонд,,,,,,
9452616,4722684,ar,ريتشموند,,,,,,
9452617,4722684,fa,ریچماند، تگزاس,,,,,,
9452618,4722684,ko,리치먼드,,,,,,
9452619,4722684,sr,Ричмонд,,,,,,
11405103,4722684,ur,رچمنڈ، ٹیکساس,,,,,,
13819780,4722684,unlc,USXLA,,,,,,
15258789,4722684,wkdt,Q961272,,,,,,
2763288,4722837,post,78582,,,,,,
3003957,4722837,link,https://en.wikipedia.org/wiki/Rio_Grande_City%2C_Texas,,,,,,
11466407,4722837,ar,ريو غراندي سيتي,,,,,,
11466408,4722837,fa,ریو گراند سیتی، تگزاس,,,,,,
11466409,4722837,sr,Рио Гранди Сити,,,,,,
12442190,4722837,,Riogrande,,,,,,
13002126,4722837,en,Rio Grande City,1,,,,,
13815305,4722837,unlc,USRGC,,,,,,
14965979,4722837,wkdt,Q981868,,,,,,
3003962,4722925,link,https://en.wikipedia.org/wiki/River_Oaks%2C_Texas,,,,,,
15285488,4722925,wkdt,Q177080,,,,,,
2762118,4723024,post,76262,,,,,,
3003965,4723024,link,https://en.wikipedia.org/wiki/Roanoke%2C_Texas,,,,,,
11557930,4723024,ar,رونوك,,,,,,
11557931,4723024,fa,رنک، تگزاس,,,,,,
11557932,4723024,ko,로어노크,,,,,,
11557933,4723024,sr,Роанок,,,,,,
13815509,4723024,unlc,USRNE,,,,,,
14992506,4723024,wkdt,Q969223,,,,,,
3003967,4723165,link,https://en.wikipedia.org/wiki/Robinson%2C_Texas,,,,,,
13634145,4723165,link,https://www.robinsontexas.org/,,,,,,
13634146,4723165,en,Robinsonville,,,,1,,
13912085,4723165,post,76706,,,,,,
14983666,4723165,wkdt,Q981477,,,,,,
2763192,4723212,post,78380,,,,,,
3003968,4723212,link,https://en.wikipedia.org/wiki/Robstown%2C_Texas,,,,,,
11575343,4723212,ar,روبستاون,,,,,,
11575344,4723212,fa,رابزتاون، تگزاس,,,,,,
11575345,4723212,sr,Робстаун,,,,,,
13815678,4723212,unlc,USRT8,,,,,,
15247927,4723212,wkdt,Q1573527,,,,,,
2762260,4723369,post,76567,,,,,,
3003971,4723369,link,https://en.wikipedia.org/wiki/Rockdale%2C_Texas,,,,,,
13337612,4723369,iata,RCK,,,,,,
13337635,4723369,,Rockdale,,,,,,
13337636,4723369,en,Rockdale,,,,,,
13815189,4723369,unlc,USRCK,,,,,,
14988133,4723369,wkdt,Q981773,,,,,,
2761428,4723406,post,75032,,,,,,
2761471,4723406,post,75087,,,,,,
3003972,4723406,link,https://en.wikipedia.org/wiki/Rockwall%2C_Texas,,,,,,
11509249,4723406,ar,روكوول,,,,,,
11509250,4723406,fa,راکوال، تگزاس,,,,,,
11509251,4723406,sr,Роквол,,,,,,
13819787,4723406,unlc,USXLI,,,,,,
2763193,4723422,post,78381,,,,,,
2763194,4723422,post,78382,,,,,,
3003974,4723422,link,https://en.wikipedia.org/wiki/Rockport%2C_Texas,,,,,,
7483904,4723422,iata,RKP,,,,,,
11463188,4723422,ar,روكبورت,,,,,,
11463189,4723422,fa,راکپرت، تگزاس,,,,,,
11463190,4723422,sr,Рокпорт,,,,,,
11463191,4723422,uk,Рокпорт,,,,,,
11463192,4723422,ur,راکپورٹ، ٹیکساس,,,,,,
11463193,4723422,ru,Рокпорт,,,,,,
11463194,4723422,zh,罗克波特,,,,,,
7586468,4726206,mk,Сан Антонио,,,,,,
7586469,4726206,lv,Sanantonio,,,,,,
7586470,4726206,lt,San Antonijus,,,,,,
7586471,4726206,fa,سان آنتونیو,,,,,,
7586472,4726206,uk,Сан-Антоніо,,,,,,
7586473,4726206,os,Сан-Антонио,,,,,,
7586474,4726206,hy,Սան Անտոնիո,,,,,,
8188407,4726206,te,శాన్ అంటోనియో,,,,,,
8188408,4726206,hi,सैन एन्टोनियो,,,,,,
8188409,4726206,be,Сан-Антоніа,,,,,,
8188410,4726206,ml,സാൻ അന്റോണിയോ,,,,,,
8188411,4726206,ce,Сан-Антонио,,,,,,
8188412,4726206,xmf,სან-ანტონიო,,,,,,
8188413,4726206,zh,圣安东尼奥,,,,,,
8698782,4726206,gan,聖安東尼奧,,,,,,
8698783,4726206,kk,Сан-Антонио,,,,,,
10133545,4726206,link,http://id.loc.gov/authorities/names/n79054641,,,,,,
11320139,4726206,az,San-Antonio,,,,,,
11320140,4726206,bn,স্যান অ্যান্টোনিও,,,,,,
11320141,4726206,mrj,Сан-Антонио,,,,,,
11320142,4726206,pa,ਸਾਨ ਆਂਤੋਨੀਓ,,,,,,
11320143,4726206,sc,San Antònio,,,,,,
11320144,4726206,so,San Antoniyo,,,,,,
11320145,4726206,ur,سان انٹونیو,,,,,,
11320146,4726206,yi,סאן אנטאניא,,,,,,
11320147,4726206,yue,聖安東尼奧,,,,,,
12637380,4726206,,San Antonio de Bejar,,,,,,
13816013,4726206,unlc,USSAT,,,,,,
14974674,4726206,wkdt,Q975,,,,,,
16432834,4726206,de,San Antonio (Texas),,,,,,
2763290,4726290,post,78586,,,,,,
6875270,4726290,link,https://en.wikipedia.org/wiki/San_Benito%2C_Texas,,,,,,
11613581,4726290,ar,سان بنيتو,,,,,,
11613582,4726290,fa,سن بنیتو، تگزاس,,,,,,
11613583,4726290,sr,Сан Бенито,,,,,,
13816053,4726290,unlc,USSBZ,,,,,,
15205129,4726290,wkdt,Q981827,,,,,,
2763292,4726440,post,78589,,,,,,
3004024,4726440,link,https://en.wikipedia.org/wiki/San_Juan%2C_Texas,,,,,,
13809694,4726440,unlc,USJSZ,,,,,,
14918615,4726440,wkdt,Q581862,,,,,,
2763359,4726491,post,78666,,,,,,
2763360,4726491,post,78667,,,,,,
3004027,4726491,link,https://en.wikipedia.org/wiki/San_Marcos%2C_Texas,,,,,,
8231830,4726491,ar,سان ماركوس,,,,,,
8231831,4726491,fa,سن مارکوس، تگزاس,,,,,,
8231832,4726491,sr,Сан Маркос,,,,,,
8231833,4726491,zh,聖馬科斯,,,,,,
8711973,4726491,ja,サンマルコス,,,,,,
11339776,4726491,uk,Сан-Маркос,,,,,,
11339777,4726491,ur,سان مارکوس، ٹیکساس,,,,,,
11339778,4726491,ru,Сан-Маркос,,,,,,
13816393,4726491,unlc,USSMC,,,,,,
15342774,4726491,wkdt,Q982353,,,,,,
2762765,4727022,post,77510,,,,,,
2762771,4727022,post,77517,,,,,,
3004042,4727022,link,https://en.wikipedia.org/wiki/Santa_Fe%2C_Texas,,,,,,
3045016,4727022,ru,Санта-Фе,,,,,,
11639297,4727022,ar,سانتا فاي,,,,,,
11639298,4727022,fa,سنتا فه، تگزاس,,,,,,
11639299,4727022,sr,Санта Фе,,,,,,
11639300,4727022,ur,سانتا فے، ٹیکساس,,,,,,
12409323,4727022,,Arcadia,,,,,,
12667708,4727022,,Alto Loma,,,,,,
12667709,4727022,,Alta Loma,,,,,,
13005332,4727022,en,Santa Fe,1,,,,,
13802458,4727022,unlc,USAJM,,,,,,
13806556,4727022,unlc,USFEZ,,,,,,
14982029,4727022,wkdt,Q977059,,,,,,
2763057,4727326,post,78154,,,,,,
3004052,4727326,link,https://en.wikipedia.org/wiki/Schertz%2C_Texas,,,,,,
11563117,4727326,ar,شيرتز,,,,,,
11563118,4727326,fa,شرتز، تگزاس,,,,,,
11563119,4727326,sr,Шерц,,,,,,
13816574,4727326,unlc,USSRT,,,,,,
2763058,4727756,post,78155,,,,,,
2763059,4727756,post,78156,,,,,,
3004064,4727756,link,https://en.wikipedia.org/wiki/Seguin%2C_Texas,,,,,,
8293133,4727756,fa,سیگوین، تگزاس,,,,,,
8293134,4727756,sr,Сегин,,,,,,
11348243,4727756,ar,سيغوين,,,,,,
12463175,4727756,,Walnut Springs,,,,,,
13059426,4727756,en,Seguin,1,,,,,
13816540,4727756,unlc,USSQU,,,,,,
14869083,4727756,wkdt,Q975549,,,,,,
3004066,4727785,link,https://en.wikipedia.org/wiki/Selma%2C_Texas,,,,,,
3045020,4727785,ru,Сельма,,,,,,
13816523,4727785,unlc,USSQD,,,,,,
2761474,4728328,post,75090,,,,,,
2761475,4728328,post,75091,,,,,,
2761476,4728328,post,75092,,,,,,
3004085,4728328,link,https://en.wikipedia.org/wiki/Sherman%2C_Texas,,,,,,
3045021,4728328,ru,Шерман,,,,,,
8310850,4728328,sr,Шерман,,,,,,
8310851,4728328,fa,شرمن، تگزاس,,,,,,
8310852,4728328,ar,شيرمان,,,,,,
8310853,4728328,zh,谢尔曼,,,,,,
8731251,4728328,ja,シャーマン,,,,,,
11351058,4728328,ur,شیرمین، ٹیکساس,,,,,,
12187651,4728328,iata,PNX,,,,,,
13816243,4728328,unlc,USSHP,,,,,,
15293655,4728328,wkdt,Q982379,,,,,,
2763198,4728826,post,78387,,,,,,
3004094,4728826,link,https://en.wikipedia.org/wiki/Sinton%2C_Texas,,,,,,
13801619,4728826,unlc,US2SI,,,,,,
15715720,4728826,wkdt,Q979844,,,,,,
2761871,4717232,post,75801,,,,,,
2761872,4717232,post,75802,,,,,,
2761873,4717232,post,75803,,,,,,
2761901,4717232,post,75882,,,,,,
3003805,4717232,link,https://en.wikipedia.org/wiki/Palestine%2C_Texas,,,,,,
8308464,4717232,fa,پلستاین، تگزاس,,,,,,
8308465,4717232,ar,فلسطين,,,,,,
8308466,4717232,sr,Палестин,,,,,,
8308467,4717232,ru,Палестин,,,,,,
8308468,4717232,zh,帕勒斯坦,,,,,,
11363756,4717232,ko,팔레스타인,,,,,,
11363757,4717232,uk,Палестін,,,,,,
11363758,4717232,ur,فلسطین، ٹیکساس,,,,,,
13359684,4717232,iata,PSN,,,,,,
13360079,4717232,,Palestine,,,,,,
13360080,4717232,en,Palestine,,,,,,
13360081,4717232,es,Palestine,,,,,,
13360082,4717232,fr,Palestine,,,,,,
13360083,4717232,de,Palestine,,,,,,
13814387,4717232,unlc,USPSN,,,,,,
15797525,4717232,wkdt,Q617602,,,,,,
3003810,4717339,link,https://en.wikipedia.org/wiki/Palmview%2C_Texas,,,,,,
14982032,4717339,wkdt,Q974325,,,,,,
3003811,4717341,link,https://en.wikipedia.org/wiki/Palmview_South%2C_Texas,,,,,,
12717447,4717341,en,Palmview South,1,,,,,
15845117,4717341,wkdt,Q980863,,,,,,
2761712,4717560,post,75460,,,,,,
2761713,4717560,post,75461,,,,,,
2761714,4717560,post,75462,,,,,,
3003821,4717560,link,https://en.wikipedia.org/wiki/Paris%2C_Texas,,,,,,
3044993,4717560,ru,Париж,,,,,,
7483759,4717560,iata,PRX,,,,,,
9446662,4718097,sr,Перланд,,,,,,
11380966,4718097,ur,پئیرلینڈ، ٹیکساس,,,,,,
11380967,4718097,ru,Пэрленд,,,,,,
13814217,4718097,unlc,USPND,,,,,,
2763007,4718107,post,78061,,,,,,
3003833,4718107,link,https://en.wikipedia.org/wiki/Pearsall%2C_Texas,,,,,,
13813951,4718107,unlc,USPEU,,,,,,
14868439,4718107,wkdt,Q979446,,,,,,
3003837,4718209,link,https://en.wikipedia.org/wiki/Pecan_Grove%2C_Texas,,,,,,
14968985,4718209,wkdt,Q978511,,,,,,
3003840,4718236,link,https://en.wikipedia.org/wiki/Pecan_Plantation%2C_Texas,,,,,,
2763353,4718711,post,78660,,,,,,
2763373,4718711,post,78691,,,,,,
3003850,4718711,link,https://en.wikipedia.org/wiki/Pflugerville%2C_Texas,,,,,,
11463465,4718711,ar,بفلوغرفيل,,,,,,
11463466,4718711,fa,فلاگرویل، تگزاس,,,,,,
11463467,4718711,sr,Флугервил,,,,,,
11463468,4718711,ur,فلوگیرویل، ٹیکساس,,,,,,
13813983,4718711,unlc,USPFV,,,,,,
14991286,4718711,wkdt,Q772596,,,,,,
2763284,4718721,post,78577,,,,,,
3003851,4718721,link,https://en.wikipedia.org/wiki/Pharr%2C_Texas,,,,,,
3044996,4718721,ru,Фарра,,,,,,
11568074,4718721,ar,فار,,,,,,
11568075,4718721,fa,فار، تگزاس,,,,,,
11568076,4718721,sr,Фар,,,,,,
11568077,4718721,ur,فار، ٹیکساس,,,,,,
13813985,4718721,unlc,USPFX,,,,,,
2761420,4719457,post,75023,,,,,,
2761421,4719457,post,75024,,,,,,
2761422,4719457,post,75025,,,,,,
2761423,4719457,post,75026,,,,,,
2761460,4719457,post,75074,,,,,,
2761461,4719457,post,75075,,,,,,
2761470,4719457,post,75086,,,,,,
2761477,4719457,post,75093,,,,,,
2761478,4719457,post,75094,,,,,,
2920560,4719457,link,https://en.wikipedia.org/wiki/Plano%2C_Texas,,,,,,
3044998,4719457,ru,Планом,,,,,,
8216023,4719457,bg,Плейноу,,,,,,
8216024,4719457,ko,플레이노,,,,,,
8216025,4719457,ja,プレイノ,,,,,,
8216026,4719457,ar,بلانو,,,,,,
8216027,4719457,mr,प्लेनो,,,,,,
8216028,4719457,pnb,پلانو,,,,,,
8216029,4719457,ml,പ്ലേനോ,,,,,,
8216030,4719457,sr,Плејно,,,,,,
8216031,4719457,fa,پلینو,,,,,,
8216032,4719457,lt,Planas,,,,,,
8216033,4719457,uk,Плейно,,,,,,
8216034,4719457,ru,Плейно,,,,,,
8216035,4719457,zh,普莱诺,,,,,,
11328108,4719457,he,פלאנו,,,,,,
11328109,4719457,ur,پلانو، ٹیکساس,,,,,,
13814173,4719457,unlc,USPLZ,,,,,,
2762846,4720039,post,77640,,,,,,
2762847,4720039,post,77641,,,,,,
2762848,4720039,post,77642,,,,,,
2762849,4720039,post,77643,,,,,,
3003873,4720039,link,https://en.wikipedia.org/wiki/Port_Arthur%2C_Texas,,,,,,
3045000,4720039,ru,Порт-Артур,,,,,,
8290794,4720039,fa,پورت آرتر، تگزاس,,,,,,
8290795,4720039,sr,Порт Артур,,,,,,
2762708,4720493,post,77446,,,,,,
3003894,4720493,link,https://en.wikipedia.org/wiki/Prairie_View%2C_Texas,,,,,,
12645975,4720493,,Prairieview,,,,,,
12906123,4720493,en,Prairie View,1,,,,,
13814603,4720493,unlc,USPZW,,,,,,
2763287,4721703,post,78580,,,,,,
3003925,4721703,link,https://en.wikipedia.org/wiki/Raymondville%2C_Texas,,,,,,
11584608,4721703,ar,رايموندفيل,,,,,,
11584609,4721703,fa,ریمندویل، تگزاس,,,,,,
11584610,4721703,sr,Рејмондвил,,,,,,
13815496,4721703,unlc,USRMV,,,,,,
15767082,4721703,wkdt,Q979250,,,,,,
2761519,4721921,post,75154,,,,,,
3003929,4721921,link,https://en.wikipedia.org/wiki/Red_Oak%2C_Texas,,,,,,
12752296,4721921,,Redoak,,,,,,
12955943,4721921,en,Red Oak,1,,,,,
13815603,4721921,unlc,USRQK,,,,,,
14992783,4721921,wkdt,Q979142,,,,,,
12367303,4723763,,Roma,,,,,,
12646080,4723763,,Los Saenz,,,,,,
12840001,4723763,en,Roma-Los Saenz,1,,,,,
15450962,4723763,wkdt,Q49364064,,,,,,
2762733,4723914,post,77471,,,,,,
3003985,4723914,link,https://en.wikipedia.org/wiki/Rosenberg%2C_Texas,,,,,,
3045011,4723914,ru,Розенберг,,,,,,
9460453,4723914,ar,روزنبرغ,,,,,,
9460454,4723914,fa,روزنبرگ، تگزاس,,,,,,
9460455,4723914,sr,Розенберг,,,,,,
11407767,4723914,uk,Розенберг,,,,,,
13815655,4723914,unlc,USRSG,,,,,,
14868901,4723914,wkdt,Q637444,,,,,,
1617208,4724129,de,Round Rock,,,,,,
1617209,4724129,en,Round Rock,1,,,,,
1617210,4724129,pt,Round Rock,,,,,,
2763357,4724129,post,78664,,,,,,
2763369,4724129,post,78680,,,,,,
2763370,4724129,post,78681,,,,,,
2763371,4724129,post,78682,,,,,,
2763372,4724129,post,78683,,,,,,
3003991,4724129,link,https://en.wikipedia.org/wiki/Round_Rock%2C_Texas,,,,,,
8151003,4724129,post,78665,,,,,,
8209992,4724129,ar,راوند روكس,,,,,,
8209993,4724129,sr,Раунд Рок,,,,,,
8209994,4724129,ja,ラウンドロック,,,,,,
8209995,4724129,fa,راند راک، تگزاس,,,,,,
8209996,4724129,ru,Раунд-Рок,,,,,,
8209997,4724129,zh,朗德羅克,,,,,,
8707907,4724129,lt,Raund Rokas,,,,,,
11332785,4724129,ko,라운드 록,,,,,,
11332786,4724129,uk,Раунд-Рок,,,,,,
11332787,4724129,ur,راؤنڈ راک، ٹیکساس,,,,,,
12341707,4724129,,Roundrock,,,,,,
13815639,4724129,unlc,USRRX,,,,,,
14868388,4724129,wkdt,Q128334,,,,,,
2761427,4724194,post,75030,,,,,,
2761472,4724194,post,75088,,,,,,
2761473,4724194,post,75089,,,,,,
3003993,4724194,link,https://en.wikipedia.org/wiki/Rowlett%2C_Texas,,,,,,
12645999,4724194,,Rowlette,,,,,,
12952467,4724194,en,Rowlett,1,,,,,
13820983,4724194,unlc,USZRE,,,,,,
2761539,4724241,post,75189,,,,,,
3003995,4724241,link,https://en.wikipedia.org/wiki/Royse_City%2C_Texas,,,,,,
13815840,4724241,unlc,USRYX,,,,,,
15365000,4724241,wkdt,Q975173,,,,,,
2761863,4724359,post,75785,,,,,,
3004000,4724359,link,https://en.wikipedia.org/wiki/Rusk%2C_Texas,,,,,,
11523486,4724359,ar,روسك,,,,,,
11523487,4724359,fa,راسک، تگزاس,,,,,,
11523488,4724359,sr,Раск,,,,,,
13817770,4724359,unlc,USUKG,,,,,,
15764002,4724359,wkdt,Q970506,,,,,,
2761443,4724564,post,75048,,,,,,
3004004,4724564,link,https://en.wikipedia.org/wiki/Sachse%2C_Texas,,,,,,
11612992,4724564,ar,ساتشس,,,,,,
11612993,4724564,fa,سیچ، تگزاس,,,,,,
11612994,4724564,ml,സക്സ്,,,,,,
11612995,4724564,sr,Сакси,,,,,,
11612996,4724564,ur,سچسے، ٹیکساس,,,,,,
13816748,4724564,unlc,USSX2,,,,,,
15615489,4724564,wkdt,Q620327,,,,,,
3004006,4724642,link,https://en.wikipedia.org/wiki/Saginaw%2C_Texas,,,,,,
11647880,4724642,ar,سجيناو,,,,,,
11647881,4724642,fa,سگینا، تگزاس,,,,,,
11647882,4724642,sr,Сагино,,,,,,
11647883,4724642,ur,سگینؤ، ٹیکساس,,,,,,
13816308,4724642,unlc,USSJQ,,,,,,
15310953,4724642,wkdt,Q970802,,,,,,
1609522,4726206,de,San Antonio,,,,,,
1609523,4726206,en,San Antonio,1,,,,,
1609524,4726206,es,San Antonio,,,,,,
1609525,4726206,ar,سان أنطونيو,,,,,,
1609526,4726206,bg,Сан Антонио,,,,,,
1609527,4726206,da,San Antonio,,,,,,
1609528,4726206,eo,San Antonio,,,,,,
1609529,4726206,et,San Antonio,,,,,,
1609530,4726206,fr,San Antonio,,,,,,
1609531,4726206,he,סן אנטוניו,,,,,,
1609532,4726206,it,San Antonio,,,,,,
1609533,4726206,ja,サンアントニオ,,,,,,
1609534,4726206,nl,San Antonio,,,,,,
1609535,4726206,pl,San Antonio,,,,,,
1609536,4726206,pt,San Antonio,,,,,,
1609537,4726206,sv,San Antonio,,,,,,
1609538,4726206,tr,San Antonio,,,,,,
1609539,4726206,zh-CN,圣安东尼奥,,,,,,
1629658,4726206,fi,San Antonio,,,,,,
1635652,4726206,la,Sanctus Antonius,,,,,,
1900464,4726206,is,San Antonio,,,,,,
1900465,4726206,no,San Antonio,,,,,,
1900466,4726206,sk,San Antonio,,,,,,
1987061,4726206,cs,San Antonio,,,,,,
1987062,4726206,ro,San Antonio,,,,,,
2763066,4726206,post,78201,,,,,,
2763067,4726206,post,78202,,,,,,
2763068,4726206,post,78203,,,,,,
2763069,4726206,post,78204,,,,,,
2763070,4726206,post,78205,,,,,,
2763071,4726206,post,78206,,,,,,
2763072,4726206,post,78207,,,,,,
2763073,4726206,post,78208,,,,,,
2763074,4726206,post,78209,,,,,,
2763075,4726206,post,78210,,,,,,
2763076,4726206,post,78211,,,,,,
2763077,4726206,post,78212,,,,,,
2763078,4726206,post,78213,,,,,,
2763079,4726206,post,78214,,,,,,
2763080,4726206,post,78215,,,,,,
2763081,4726206,post,78216,,,,,,
2763082,4726206,post,78217,,,,,,
2763083,4726206,post,78218,,,,,,
2763084,4726206,post,78219,,,,,,
2763085,4726206,post,78220,,,,,,
2763086,4726206,post,78221,,,,,,
2763087,4726206,post,78222,,,,,,
2763088,4726206,post,78223,,,,,,
2763089,4726206,post,78224,,,,,,
2763090,4726206,post,78225,,,,,,
2763091,4726206,post,78226,,,,,,
2763092,4726206,post,78227,,,,,,
2763093,4726206,post,78228,,,,,,
2763094,4726206,post,78229,,,,,,
2763095,4726206,post,78230,,,,,,
2763096,4726206,post,78231,,,,,,
2763097,4726206,post,78232,,,,,,
2763098,4726206,post,78233,,,,,,
2763100,4726206,post,78235,,,,,,
2763102,4726206,post,78237,,,,,,
2763103,4726206,post,78238,,,,,,
2763104,4726206,post,78239,,,,,,
2763105,4726206,post,78240,,,,,,
2763106,4726206,post,78241,,,,,,
2763107,4726206,post,78242,,,,,,
2763108,4726206,post,78243,,,,,,
2763109,4726206,post,78244,,,,,,
2763110,4726206,post,78245,,,,,,
2763111,4726206,post,78246,,,,,,
2763112,4726206,post,78247,,,,,,
2763113,4726206,post,78248,,,,,,
2763114,4726206,post,78249,,,,,,
2763115,4726206,post,78250,,,,,,
2763116,4726206,post,78251,,,,,,
2763117,4726206,post,78252,,,,,,
2763118,4726206,post,78253,,,,,,
2763119,4726206,post,78254,,,,,,
2763120,4726206,post,78255,,,,,,
2763121,4726206,post,78256,,,,,,
2763122,4726206,post,78257,,,,,,
2763123,4726206,post,78258,,,,,,
2763124,4726206,post,78259,,,,,,
2763125,4726206,post,78260,,,,,,
2763126,4726206,post,78261,,,,,,
2763128,4726206,post,78263,,,,,,
2763129,4726206,post,78264,,,,,,
2763130,4726206,post,78265,,,,,,
2763131,4726206,post,78268,,,,,,
2763132,4726206,post,78269,,,,,,
2763133,4726206,post,78270,,,,,,
2763135,4726206,post,78278,,,,,,
2763136,4726206,post,78279,,,,,,
2763137,4726206,post,78280,,,,,,
2763138,4726206,post,78283,,,,,,
2763139,4726206,post,78284,,,,,,
2763140,4726206,post,78285,,,,,,
2763143,4726206,post,78288,,,,,,
2763144,4726206,post,78289,,,,,,
2763145,4726206,post,78291,,,,,,
2763146,4726206,post,78292,,,,,,
2763147,4726206,post,78293,,,,,,
2763148,4726206,post,78294,,,,,,
2763149,4726206,post,78295,,,,,,
2763150,4726206,post,78296,,,,,,
2763151,4726206,post,78297,,,,,,
2763152,4726206,post,78298,,,,,,
2763153,4726206,post,78299,,,,,,
3004013,4726206,link,https://en.wikipedia.org/wiki/San_Antonio,,,,,,
3056963,4726206,link,https://ru.wikipedia.org/wiki/%D0%A1%D0%B0%D0%BD-%D0%90%D0%BD%D1%82%D0%BE%D0%BD%D0%B8%D0%BE,,,,,,
7352359,4726206,ru,Сан-Антонио,,,,,,
7481668,4726206,iata,SAT,,,,,,
7586460,4726206,ko,샌안토니오,,,,,,
7586461,4726206,th,แซนแอนโทนีโอ,,,,,,
7586462,4726206,ka,სან-ანტონიო,,,,,,
7586463,4726206,pnb,سان انٹونیو,,,,,,
7586464,4726206,ta,சான் அந்தோனியோ,,,,,,
7586465,4726206,sr,Сан Антонио,,,,,,
7586466,4726206,mr,सॅन अँटोनियो,,,,,,
7586467,4726206,el,Σαν Αντόνιο,,,,,,
2762122,4726957,post,76266,,,,,,
3004037,4726957,link,https://en.wikipedia.org/wiki/Sanger%2C_Texas,,,,,,
